id;value;parent
3621;23770;23
3622;23600;23
3623;23615;23
3624;23620;23
3625;23499;23
3626;23213;23
3627;23268;23
3628;23469;23
3629;23266;23
3630;23240;23
3631;23212;23
3632;23140;23
3633;23393;23
3634;23370;23
3635;23460;23
3636;23688;23
3637;23110;23
3638;23298;23
3639;23359;23
3640;23291;23
3641;23790;23
3642;23239;23
3643;23196;23
3644;23350;23
3645;23360;23
3646;23480;23
3647;23749;23
3648;23684;23
3649;23691;23
3650;23295;23
3651;23430;23
3652;23410;23
3653;23413;23
3654;23612;23
3655;23250;23
3656;23380;23
3657;23314;23
3658;23270;23
3659;23526;23
3660;23640;23
3661;23510;23
3662;23650;23
3663;23320;23
3664;23638;23
3665;23540;23
3666;23391;23
3667;23400;23
3668;23150;23
3669;23616;23
3670;23265;23
3671;23693;23
3672;23313;23
3673;23220;23
3674;23730;23
3675;23330;23
3676;23659;23
3677;23160;23
3678;23630;23
3679;23748;23
3680;23411;23
3681;28230;28
3682;28232;28
3683;28231;28
3684;28290;28
3685;31070;31
3686;31071;31
3687;31080;31
3688;31014;31
3689;31007;31
3690;31008;31
3691;31001;31
3692;31004;31
3693;31016;31
3694;31015;31
3695;31003;31
3696;31002;31
3697;31013;31
3698;31006;31
3699;31012;31
3700;31011;31
3701;31005;31
3702;31010;31
3703;31009;31
3704;28042;28
3705;28013;28
3706;28012;28
3707;28039;28
3708;28032;28
3709;28043;28
3710;28037;28
3711;28002;28
3712;28034;28
3713;28033;28
3714;28021;28
3715;28015;28
3716;28036;28
3717;28023;28
3718;28047;28
3719;28044;28
3720;28050;28
3721;28025;28
3722;28022;28
3723;28007;28
3724;28019;28
3725;28005;28
3726;28014;28
3727;28027;28
3728;28008;28
3729;28045;28
3730;28016;28
3731;28011;28
3732;28051;28
3733;28017;28
3734;28024;28
3735;28029;28
3736;28054;28
3737;28049;28
3738;28048;28
3739;28041;28
3740;28038;28
3741;28035;28
3742;28009;28
3743;28006;28
3744;28003;28
3745;28028;28
3746;28031;28
3747;28018;28
3748;28040;28
3749;28046;28
3750;28053;28
3751;28026;28
3752;28010;28
3753;28052;28
3754;28030;28
3755;28004;28
3756;28020;28
3757;28001;28
3758;28055;28
3759;28070;28
3760;28071;28
3761;28083;28
3762;28080;28
3763;28087;28
3764;28085;28
3765;28086;28
3766;28082;28
3767;49591;49
3768;49254;49
3769;49834;49
3770;49624;49
3771;49574;49
3772;49500;49
3773;49517;49
3774;49696;49
3775;49177;49
3776;49539;49
3777;49180;49
3778;49210;49
3779;49183;49
3780;49722;49
3781;49162;49
3782;49349;49
3783;49151;49
3784;49514;49
3785;49272;49
3786;49699;49
3787;49251;49
3788;49716;49
3789;49126;49
3790;49124;49
3791;49325;49
3792;49396;49
3793;49619;49
3794;49214;49
3795;49157;49
3796;49392;49
3797;49760;49
3798;49582;49
3799;49358;49
3800;49830;49
3801;49600;49
3802;49123;49
3803;49592;49
3804;49333;49
3805;49618;49
3806;49168;49
3807;49200;49
3808;49155;49
3809;49561;49
3810;49511;49
3811;49751;49
3812;49698;49
3813;49629;49
3814;49622;49
3815;49831;49
3816;49709;49
3817;49627;49
3818;49329;49
3819;49331;49
3820;49332;49
3821;49440;49
3822;49128;49
3823;49160;49
3824;49347;49
3825;49324;49
3826;49166;49
3827;49211;49
3828;49027;49
3829;49708;49
3830;49390;49
3831;49543;49
3832;49571;49
3833;49419;49
3834;49660;49
3835;49572;49
3836;49127;49
3837;49110;49
3838;49191;49
3839;49512;49
3840;49359;49
3841;49640;49
3842;49125;49
3843;49164;49
3844;49271;49
3845;49321;49
3846;49573;49
3847;49230;49
3848;49563;49
3849;49594;49
3850;49623;49
3851;49783;49
3852;49530;49
3853;49700;49
3854;49637;49
3855;49360;49
3856;49730;49
3857;49327;49
3858;49710;49
3859;49717;49
3860;49153;49
3861;49542;49
3862;49319;49
3863;49344;49
3864;49323;49
3865;49172;49
3866;49721;49
3867;49540;49
3868;49342;49
3869;49260;49
3870;49141;49
3871;49213;49
3872;49220;49
3873;49335;49
3874;49550;49
3875;49520;49
3876;49559;49
3877;49510;49
3878;49743;49
3879;49513;49
3880;49232;49
3881;49519;49
3882;49255;49
3883;49318;49
3884;49693;49
3885;49590;49
3886;49216;49
3887;49706;49
3888;49410;49
3889;49670;49
3890;49400;49
3891;49833;49
3892;49714;49
3893;49521;49
3894;49740;49
3895;49621;49
3896;49156;49
3897;49192;49
3898;49395;49
3899;49330;49
3900;49340;49
3901;49317;49
3902;49516;49
3903;49346;49
3904;49593;49
3905;49334;49
3906;49541;49
3907;49161;49
3908;49570;49
3909;49215;49
3910;49719;49
3911;49522;49
3912;49832;49
3913;49130;49
3914;49694;49
3915;49163;49
3916;49147;49
3917;49692;49
3918;49718;49
3919;49626;49
3920;49174;49
3921;49120;49
3922;49310;49
3923;49352;49
3924;49121;49
3925;49149;49
3926;49881;49
3927;49150;49
3928;49810;49
3929;49697;49
3930;49190;49
3931;49253;49
3932;49731;49
3933;49148;49
3934;49341;49
3935;49167;49
3936;49212;49
3937;49146;49
3938;49450;49
3939;49336;49
3940;49320;49
3941;49137;49
3942;49142;49
3943;49322;49
3944;49781;49
3945;49240;49
3946;49361;49
3947;49154;49
3948;49880;49
3949;49178;49
3950;49720;49
3951;49280;49
3952;49145;49
3953;49580;49
3954;49143;49
3955;49231;49
3956;49850;49
3957;49715;49
3958;49780;49
3959;49583;49
3960;49524;49
3961;49835;49
3962;49638;49
3963;49300;49
3964;49171;49
3965;49350;49
3966;49639;49
3967;49515;49
3968;49394;49
3969;49135;49
3970;49362;49
3971;49165;49
3972;49742;49
3973;49391;49
3974;49348;49
3975;49326;49
3976;49393;49
3977;49357;49
3978;49144;49
3979;49523;49
3980;49690;49
3981;49650;49
3982;49525;49
3983;49518;49
3984;49129;49
3985;49691;49
3986;49680;49
3987;49628;49
3988;49560;49
3989;49281;49
3990;49782;49
3991;49707;49
3992;49620;49
3993;49625;49
3994;49610;49
3995;49750;49
3996;49152;49
3997;49270;49
3998;49140;49
3999;49741;49
4000;49836;49
4001;49176;49
4002;49170;49
4003;49800;49
4004;49252;49
4005;49122;49
4006;49173;49
4007;49345;49
4008;49420;49
4009;49337;49
4010;49882;49
4011;49182;49
4012;49133;49
4013;49840;49
4014;49770;49
4015;49820;49
4016;49250;49
4017;49430;49
4018;49136;49
4019;49695;49
4020;49158;49
4021;49134;49
4022;49860;49
4023;49630;49
4024;49131;49
4025;49100;49
4026;49132;49
4027;49159;49
4028;49562;49
4029;49871;49
4030;49181;49
4031;49870;49
4032;49343;49
4033;49000;49
4034;25556;25
4035;25651;25
4036;25640;25
4037;25717;25
4038;25797;25
4039;25691;25
4040;25310;25
4041;25790;25
4042;25511;25
4043;25692;25
4044;25595;25
4045;25515;25
4046;25573;25
4047;25571;25
4048;25577;25
4049;25182;25
4050;25221;25
4051;25718;25
4052;25155;25
4053;25171;25
4054;25611;25
4055;25135;25
4056;25712;25
4057;25450;25
4058;25162;25
4059;25180;25
4060;25660;25
4061;25736;25
4062;25120;25
4063;25161;25
4064;25130;25
4065;25125;25
4066;25574;25
4067;25794;25
4068;25100;25
4069;25261;25
4070;25187;25
4071;25126;25
4072;25331;25
4073;25737;25
4074;25586;25
4075;25110;25
4076;25632;25
4077;25215;25
4078;25289;25
4079;25350;25
4080;25567;25
4081;25748;25
4082;25217;25
4083;25271;25
4084;25572;25
4085;25591;25
4086;25121;25
4087;25000;25
4088;25320;25
4089;25798;25
4090;25722;25
4091;25513;25
4092;25738;25
4093;25518;25
4094;25726;25
4095;25638;25
4096;25218;25
4097;25140;25
4098;25593;25
4099;25799;25
4100;25144;25
4101;25287;25
4102;25727;25
4103;25587;25
4104;25575;25
4105;25713;25
4106;25795;25
4107;25551;25
4108;25537;25
4109;25150;25
4110;25730;25
4111;25599;25
4112;25151;25
4113;25612;25
4114;25714;25
4115;25555;25
4116;25592;25
4117;25598;25
4118;25600;25
4119;25721;25
4120;25723;25
4121;25262;25
4122;25615;25
4123;25527;25
4124;25715;25
4125;25655;25
4126;25549;25
4127;25725;25
4128;25266;25
4129;25177;25
4130;25337;25
4131;25335;25
4132;25747;25
4133;25220;25
4134;25213;25
4135;25336;25
4136;25250;25
4137;25211;25
4138;25720;25
4139;25318;25
4140;25142;25
4141;25132;25
4142;25658;25
4143;25594;25
4144;25510;25
4145;25597;25
4146;25719;25
4147;25286;25
4148;25539;25
4149;25752;25
4150;25657;25
4151;25528;25
4152;25652;25
4153;25332;25
4154;25554;25
4155;25548;25
4156;25400;25
4157;25550;25
4158;25178;25
4159;25568;25
4160;25588;25
4161;25514;25
4162;25315;25
4163;25526;25
4164;25613;25
4165;25283;25
4166;25285;25
4167;25538;25
4168;25552;25
4169;25333;25
4170;25529;25
4171;25710;25
4172;25154;25
4173;22583;22
4174;25792;25
4175;25265;25
4176;25214;25
4177;25136;25
4178;25334;25
4179;25280;25
4180;25635;25
4181;25631;25
4182;25751;25
4183;25200;25
4184;25460;25
4185;25341;25
4186;25634;25
4187;25353;25
4188;25749;25
4189;25290;25
4190;25517;25
4191;25152;25
4192;25793;25
4193;25739;25
4194;25124;25
4195;25284;25
4196;25656;25
4197;25137;25
4198;25653;25
4199;25317;25
4200;25566;25
4201;8281;8
4202;25516;25
4203;25596;25
4204;22584;22
4205;25410;25
4206;25580;25
4207;25216;25
4208;25351;25
4209;25413;25
4210;25244;25
4211;25639;25
4212;25411;25
4213;25614;25
4214;25590;25
4215;25112;25
4216;25241;25
4217;25716;25
4218;25185;25
4219;25160;25
4220;25210;25
4221;25636;25
4222;25281;25
4223;25617;25
4224;25650;25
4225;25122;25
4226;25260;25
4227;25165;25
4228;25430;25
4229;25540;25
4230;25240;25
4231;25576;25
4232;25186;25
4233;25288;25
4234;25753;25
4235;25267;25
4236;25179;25
4237;25569;25
4238;25724;25
4239;25340;25
4240;25109;25
4241;25184;25
4242;25139;25
4243;25242;25
4244;25791;25
4245;25512;25
4246;25230;25
4247;25268;25
4248;25711;25
4249;25616;25
4250;25172;25
4251;25212;25
4252;25245;25
4253;25412;25
4254;25610;25
4255;25788;25
4256;25243;25
4257;25633;25
4258;25114;25
4259;25796;25
4260;25143;25
4261;25471;25
4262;25500;25
4263;25520;25
4264;25740;25
4265;25134;25
4266;25316;25
4267;25263;25
4268;25420;25
4269;25153;25
4270;25111;25
4271;25570;25
4272;25352;25
4273;25693;25
4274;25344;25
4275;25269;25
4276;25637;25
4277;25270;25
4278;25282;25
4279;25700;25
4280;25354;25
4281;25175;25
4282;25553;25
4283;25183;25
4284;25222;25
4285;25163;25
4286;25589;25
4287;25560;25
4288;25181;25
4289;25113;25
4290;25173;25
4291;25174;25
4292;25654;25
4293;25630;25
4294;25360;25
4295;25300;25
4296;25480;25
4297;25670;25
4298;25750;25
4299;25164;25
4300;25176;25
4301;25746;25
4302;25123;25
4303;25141;25
4304;25138;25
4305;25170;25
4306;25131;25
4307;25620;25
4308;25680;25
4309;25530;25
4310;25330;25
4311;25264;25
4312;25690;25
4313;25735;25
4314;25133;25
4315;25343;25
4316;25457;25
4317;25440;25
4318;28940;28
4319;28942;28
4320;28946;28
4321;28944;28
4322;28947;28
4323;28941;28
4324;28945;28
4325;28943;28
4326;14005;14
4327;14430;14
4328;14978;14
4329;14740;14
4330;14920;14
4331;14850;14
4332;14859;14
4333;14940;14
4334;14480;14
4335;14610;14
4336;14249;14
4337;14439;14
4338;14811;14
4339;14100;14
4340;14730;14
4341;14812;14
4342;14720;14
4343;14815;14
4344;14900;14
4345;14450;14
4346;14010;14
4347;14029;14
4348;14298;14
4349;14191;14
4350;14700;14
4351;14979;14
4352;14950;14
4353;14820;14
4354;14447;14
4355;14220;14
4356;14710;14
4357;14709;14
4358;14130;14
4359;14280;14
4360;14240;14
4361;14910;14
4362;14810;14
4363;14208;14
4364;14512;14
4365;14813;14
4366;14330;14
4367;14650;14
4368;14011;14
4369;14600;14
4370;14014;14
4371;14192;14
4372;14814;14
4373;14299;14
4374;14113;14
4375;14660;14
4376;14550;14
4377;14445;14
4378;14620;14
4379;14749;14
4380;14817;14
4381;14840;14
4382;14210;14
4383;14350;14
4384;14640;14
4385;14111;14
4386;14970;14
4387;14511;14
4388;14816;14
4389;14448;14
4390;14000;14
4391;14500;14
4392;14193;14
4393;14297;14
4394;14860;14
4395;14209;14
4396;14460;14
4397;14711;14
4398;14913;14
4399;14830;14
4400;14880;14
4401;14520;14
4402;14547;14
4403;14110;14
4404;14960;14
4405;14260;14
4406;14290;14
4407;14120;14
4408;14207;14
4409;14413;14
4410;14129;14
4411;14270;14
4412;14012;14
4413;14549;14
4414;14911;14
4415;14800;14
4416;14858;14
4417;14729;14
4418;14548;14
4419;14530;14
4420;14930;14
4421;14659;14
4422;14510;14
4423;14857;14
4424;14310;14
4425;14320;14
4426;14914;14
4427;14630;14
4428;14412;14
4429;14200;14
4430;14400;14
4431;14190;14
4432;14540;14
4433;14739;14
4434;14150;14
4435;14491;14
4436;14546;14
4437;14915;14
4438;14410;14
4439;14912;14
4440;14670;14
4441;14206;14
4442;14446;14
4443;14112;14
4444;14719;14
4445;14140;14
4446;14420;14
4447;14440;14
4448;14250;14
4449;14230;14
4450;14115;14
4451;14490;14
4452;14300;14
4453;14470;14
4454;14870;14
4455;3517;3
4456;3726;3
4457;3100;3
4458;3710;3
4459;3786;3
4460;3739;3
4461;3730;3
4462;3698;3
4463;3837;3
4464;3600;3
4465;3610;3
4466;3569;3
4467;3570;3
4468;3000;3
4469;3839;3
4470;3340;3
4471;3349;3
4472;3520;3
4473;3581;3
4474;3313;3
4475;3788;3
4476;3728;3
4477;3669;3
4478;3724;3
4479;3841;3
4480;3814;3
4481;3699;3
4482;3108;3
4483;3829;3
4484;3759;3
4485;3838;3
4486;3580;3
4487;3518;3
4488;3820;3
4489;3296;3
4490;3169;3
4491;3668;3
4492;3599;3
4493;3109;3
4494;3560;3
4495;3779;3
4496;3503;3
4497;3110;3
4498;3360;3
4499;3149;3
4500;3191;3
4501;3510;3
4502;3738;3
4503;3189;3
4504;3160;3
4505;3649;3
4506;3827;3
4507;3640;3
4508;3749;3
4509;3590;3
4510;3195;3
4511;3700;3
4512;3339;3
4513;3311;3
4514;3530;3
4515;3312;3
4516;3315;3
4517;3680;3
4518;3795;3
4519;3114;3
4520;3369;3
4521;3720;3
4522;3812;3
4523;3469;3
4524;3450;3
4525;3679;3
4526;3689;3
4527;3750;3
4528;3139;3
4529;3325;3
4530;3292;3
4531;3460;3
4532;3390;3
4533;3316;3
4534;3828;3
4535;3778;3
4536;3850;3
4537;3816;3
4538;3794;3
4539;3178;3
4540;3810;3
4541;3550;3
4542;3516;3
4543;3709;3
4544;3725;3
4545;3791;3
4546;3769;3
4547;3370;3
4548;3410;3
4549;3380;3
4550;3187;3
4551;3159;3
4552;3317;3
4553;3740;3
4554;3690;3
4555;3130;3
4556;3322;3
4557;3111;3
4558;3659;3
4559;3540;3
4560;3658;3
4561;3660;3
4562;3819;3
4563;3688;3
4564;3409;3
4565;3657;3
4566;3811;3
4567;3158;3
4568;3420;3
4569;3793;3
4570;3737;3
4571;3140;3
4572;3321;3
4573;3112;3
4574;3170;3
4575;3792;3
4576;3350;3
4577;3639;3
4578;3729;3
4579;3310;3
4580;3330;3
4581;3176;3
4582;3294;3
4583;3177;3
4584;3150;3
4585;3408;3
4586;3319;3
4587;3579;3
4588;3813;3
4589;3291;3
4590;3509;3
4591;3113;3
4592;3179;3
4593;3840;3
4594;3348;3
4595;3300;3
4596;3440;3
4597;3295;3
4598;3723;3
4599;3194;3
4600;3670;3
4601;3115;3
4602;3789;3
4603;3780;3
4604;3830;3
4605;3760;3
4606;3430;3
4607;3790;3
4608;3860;3
4609;3203;3
4610;3815;3
4611;3870;3
4612;3190;3
4613;3650;3
4614;3193;3
4615;3578;3
4616;3318;3
4617;3638;3
4618;3314;3
4619;3559;3
4620;3630;3
4621;3138;3
4622;3502;3
4623;3320;3
4624;3770;3
4625;3400;3
4626;3727;3
4627;8248;8
4628;8240;8
4629;8242;8
4630;8241;8
4631;8243;8
4632;28700;28
4633;28703;28
4634;28702;28
4635;28701;28
4636;38687;38
4637;38310;38
4638;38439;38
4639;38618;38
4640;38683;38
4641;38892;38
4642;38890;38
4643;38688;38
4644;38111;38
4645;38670;38
4646;38357;38
4647;38910;38
4648;38738;38
4649;38297;38
4650;38610;38
4651;38139;38
4652;38355;38
4653;38429;38
4654;38780;38
4655;38591;38
4656;38830;38
4657;38812;38
4658;38713;38
4659;38686;38
4660;38628;38
4661;38129;38
4662;38852;38
4663;38389;38
4664;38639;38
4665;38438;38
4666;38108;38
4667;38360;38
4668;38813;38
4669;38107;38
4670;38550;38
4671;38540;38
4672;38312;38
4673;38760;38
4674;38850;38
4675;38690;38
4676;38589;38
4677;38678;38
4678;38509;38
4679;38640;38
4680;38629;38
4681;38801;38
4682;38611;38
4683;38811;38
4684;38315;38
4685;38250;38
4686;38291;38
4687;38849;38
4688;38726;38
4689;38510;38
4690;38627;38
4691;38616;38
4692;38290;38
4693;38758;38
4694;38160;38
4695;38479;38
4696;38768;38
4697;38294;38
4698;38434;38
4699;38313;38
4700;38729;38
4701;38311;38
4702;38109;38
4703;38330;38
4704;38870;38
4705;38710;38
4706;38480;38
4707;38727;38
4708;38829;38
4709;38660;38
4710;38460;38
4711;38679;38
4712;38749;38
4713;38530;38
4714;38820;38
4715;38715;38
4716;38293;38
4717;38170;38
4718;38340;38
4719;38712;38
4720;38350;38
4721;38399;38
4722;38000;38
4723;38150;38
4724;38419;38
4725;38489;38
4726;38769;38
4727;38879;38
4728;38588;38
4729;38914;38
4730;38649;38
4731;38470;38
4732;38788;38
4733;38110;38
4734;38714;38
4735;38869;38
4736;38379;38
4737;38595;38
4738;38652;38
4739;38594;38
4740;38689;38
4741;38632;38
4742;38449;38
4743;38677;38
4744;38441;38
4745;38630;38
4746;38779;38
4747;38626;38
4748;38413;38
4749;38759;38
4750;38390;38
4751;38320;38
4752;38180;38
4753;38314;38
4754;38617;38
4755;38592;38
4756;38570;38
4757;38916;38
4758;38435;38
4759;38614;38
4760;38789;38
4761;38398;38
4762;38911;38
4763;38740;38
4764;38631;38
4765;38450;38
4766;38787;38
4767;38459;38
4768;38600;38
4769;38619;38
4770;38440;38
4771;38358;38
4772;38680;38
4773;38500;38
4774;38458;38
4775;38430;38
4776;38414;38
4777;38615;38
4778;38520;38
4779;38140;38
4780;38292;38
4781;38915;38
4782;38415;38
4783;38739;38
4784;38329;38
4785;38590;38
4786;38418;38
4787;38190;38
4788;38370;38
4789;38730;38
4790;38612;38
4791;38560;38
4792;38260;38
4793;38700;38
4794;38280;38
4795;38300;38
4796;38750;38
4797;38650;38
4798;38711;38
4799;38508;38
4800;38400;38
4801;38240;38
4802;38428;38
4803;38860;38
4804;38359;38
4805;38410;38
4806;38412;38
4807;38917;38
4808;38593;38
4809;38728;38
4810;38767;38
4811;38579;38
4812;38912;38
4813;38120;38
4814;38720;38
4815;38356;38
4816;38420;38
4817;38620;38
4818;38296;38
4819;38800;38
4820;38810;38
4821;38130;38
4822;38684;38
4823;38891;38
4824;38770;38
4825;38913;38
4826;38685;38
4827;38416;38
4828;38417;38
4829;38270;38
4830;38840;38
4831;38900;38
4832;38380;38
4833;38613;38
4834;38580;38
4835;39626;39
4836;39549;39
4837;39210;39
4838;39639;39
4839;39698;39
4840;39761;39
4841;39788;39
4842;39670;39
4843;39880;39
4844;39719;39
4845;39213;39
4846;39849;39
4847;39806;39
4848;39728;39
4849;39170;39
4850;39680;39
4851;39683;39
4852;39419;39
4853;39292;39
4854;39584;39
4855;39813;39
4856;39232;39
4857;39798;39
4858;39649;39
4859;39193;39
4860;39791;39
4861;39840;39
4862;39718;39
4863;39197;39
4864;39794;39
4865;39727;39
4866;39571;39
4867;39592;39
4868;39212;39
4869;39220;39
4870;39430;39
4871;39478;39
4872;39627;39
4873;39553;39
4874;39450;39
4875;39593;39
4876;39777;39
4877;39582;39
4878;39586;39
4879;39195;39
4880;39360;39
4881;39577;39
4882;39610;39
4883;39572;39
4884;39108;39
4885;39764;39
4886;39706;39
4887;39790;39
4888;39575;39
4889;39795;39
4890;39525;39
4891;39809;39
4892;39318;39
4893;39689;39
4894;39420;39
4895;39409;39
4896;39590;39
4897;39518;39
4898;39477;39
4899;39513;39
4900;39587;39
4901;39311;39
4902;39300;39
4903;39720;39
4904;39313;39
4905;39451;39
4906;39418;39
4907;39408;39
4908;39250;39
4909;39580;39
4910;39557;39
4911;39730;39
4912;39550;39
4913;39681;39
4914;39613;39
4915;39699;39
4916;39716;39
4917;39766;39
4918;39850;39
4919;39507;39
4920;39686;39
4921;39696;39
4922;39417;39
4923;39688;39
4924;39551;39
4925;39500;39
4926;39509;39
4927;39558;39
4928;39608;39
4929;39460;39
4930;39805;39
4931;39770;39
4932;39609;39
4933;39594;39
4934;39685;39
4935;39723;39
4936;39491;39
4937;39528;39
4938;39591;39
4939;39479;39
4940;39762;39
4941;39687;39
4942;39150;39
4943;39438;39
4944;39527;39
4945;39860;39
4946;39660;39
4947;39700;39
4948;39583;39
4949;39595;39
4950;39724;39
4951;39539;39
4952;39612;39
4953;39526;39
4954;39320;39
4955;39750;39
4956;39407;39
4957;39520;39
4958;39690;39
4959;39294;39
4960;39400;39
4961;39350;39
4962;39573;39
4963;39559;39
4964;39760;39
4965;39793;39
4966;39574;39
4967;39650;39
4968;39749;39
4969;39130;39
4970;39715;39
4971;39682;39
4972;39638;39
4973;39694;39
4974;39588;39
4975;39738;39
4976;39792;39
4977;39160;39
4978;39310;39
4979;39611;39
4980;39191;39
4981;39776;39
4982;39538;39
4983;39569;39
4984;39808;39
4985;39691;39
4986;39556;39
4987;39490;39
4988;39555;39
4989;39692;39
4990;39120;39
4991;39722;39
4992;39820;39
4993;39547;39
4994;39600;39
4995;39200;39
4996;39410;39
4997;39812;39
4998;39314;39
4999;39709;39
5000;39180;39
5001;39554;39
5002;39707;39
5003;39630;39
5004;39548;39
5005;39230;39
5006;39618;39
5007;39570;39
5008;39697;39
5009;39679;39
5010;39530;39
5011;39800;39
5012;39511;39
5013;39470;39
5014;39312;39
5015;39815;39
5016;39517;39
5017;39192;39
5018;39619;39
5019;39540;39
5020;39110;39
5021;39100;39
5022;39000;39
5023;39330;39
5024;39740;39
5025;39620;39
5026;39778;39
5027;39710;39
5028;39140;39
5029;39510;39
5030;39340;39
5031;39329;39
5032;33554;33
5033;39560;39
5034;39315;39
5035;39640;39
5036;3508;3
5037;3500;3
5038;3502;3
5039;3503;3
5040;3501;3
5041;29070;29
5042;29071;29
5043;29080;29
5044;29004;29
5045;29014;29
5046;29015;29
5047;29018;29
5048;29006;29
5049;29013;29
5050;29007;29
5051;29010;29
5052;29002;29
5053;29003;29
5054;29017;29
5055;29009;29
5056;29190;29
5057;29012;29
5058;29005;29
5059;29016;29
5060;29011;29
5061;29008;29
5062;29001;29
5063;29590;29
5064;29140;29
5065;29591;29
5066;8034;8
5067;8003;8
5068;8030;8
5069;8001;8
5070;8017;8
5071;8024;8
5072;8012;8
5073;8031;8
5074;8027;8
5075;8038;8
5076;8020;8
5077;8040;8
5078;8028;8
5079;8039;8
5080;8035;8
5081;8021;8
5082;8002;8
5083;8023;8
5084;8041;8
5085;8019;8
5086;8032;8
5087;8033;8
5088;8042;8
5089;8005;8
5090;8018;8
5091;8022;8
5092;8004;8
5093;8029;8
5094;8025;8
5095;8014;8
5096;8016;8
5097;8015;8
5098;8006;8
5099;8010;8
5100;8013;8
5101;8037;8
5102;8026;8
5103;8011;8
5104;8007;8
5105;8009;8
5106;8036;8
5107;8008;8
5108;8070;8
5109;8071;8
5110;8080;8
5111;8075;8
5112;30189;30
5113;30640;30
5114;30550;30
5115;30399;30
5116;30729;30
5117;30439;30
5118;30815;30
5119;30880;30
5120;30628;30
5121;30868;30
5122;30000;30
5123;30150;30
5124;30190;30
5125;30330;30
5126;30813;30
5127;30820;30
5128;30507;30
5129;30710;30
5130;30859;30
5131;30609;30
5132;30366;30
5133;30648;30
5134;30157;30
5135;30560;30
5136;30561;30
5137;30840;30
5138;30390;30
5139;30152;30
5140;30333;30
5141;30893;30
5142;30410;30
5143;30528;30
5144;30580;30
5145;30540;30
5146;30506;30
5147;30351;30
5148;30393;30
5149;30740;30
5150;30395;30
5151;30600;30
5152;30195;30
5153;30889;30
5154;30398;30
5155;30535;30
5156;30559;30
5157;30878;30
5158;30385;30
5159;30812;30
5160;30592;30
5161;30848;30
5162;30163;30
5163;30196;30
5164;30593;30
5165;30332;30
5166;30591;30
5167;30626;30
5168;30420;30
5169;30193;30
5170;30155;30
5171;30509;30
5172;30179;30
5173;30876;30
5174;30814;30
5175;30412;30
5176;30310;30
5177;30530;30
5178;30300;30
5179;30558;30
5180;30202;30
5181;30120;30
5182;30154;30
5183;30382;30
5184;30367;30
5185;30570;30
5186;30130;30
5187;30442;30
5188;30610;30
5189;30396;30
5190;30369;30
5191;30877;30
5192;30590;30
5193;30153;30
5194;30180;30
5195;30164;30
5196;30110;30
5197;30370;30
5198;30170;30
5199;30441;30
5200;30720;30
5201;30335;30
5202;30438;30
5203;30191;30
5204;30875;30
5205;30627;30
5206;30817;30
5207;30338;30
5208;30858;30
5209;30394;30
5210;30414;30
5211;30837;30
5212;30849;30
5213;30400;30
5214;30397;30
5215;30529;30
5216;30368;30
5217;30649;30
5218;30594;30
5219;30177;30
5220;30319;30
5221;30739;30
5222;30629;30
5223;30890;30
5224;30818;30
5225;30430;30
5226;30100;30
5227;30562;30
5228;30566;30
5229;30331;30
5230;30365;30
5231;30160;30
5232;30834;30
5233;30168;30
5234;30891;30
5235;30329;30
5236;30381;30
5237;30709;30
5238;30565;30
5239;30811;30
5240;30620;30
5241;30320;30
5242;30178;30
5243;30613;30
5244;30158;30
5245;30879;30
5246;30708;30
5247;30107;30
5248;30391;30
5249;30816;30
5250;30392;30
5251;30413;30
5252;30700;30
5253;30384;30
5254;30832;30
5255;30831;30
5256;30109;30
5257;30520;30
5258;30892;30
5259;30161;30
5260;30334;30
5261;30800;30
5262;30564;30
5263;30389;30
5264;30380;30
5265;30156;30
5266;30148;30
5267;30870;30
5268;30588;30
5269;30500;30
5270;30440;30
5271;30383;30
5272;30194;30
5273;30166;30
5274;30830;30
5275;30611;30
5276;30835;30
5277;30176;30
5278;30353;30
5279;30364;30
5280;30836;30
5281;30860;30
5282;30139;30
5283;30589;30
5284;3657;3
5285;30167;30
5286;30508;30
5287;30108;30
5288;30165;30
5289;30192;30
5290;30411;30
5291;30169;30
5292;30730;30
5293;30833;30
5294;30162;30
5295;30151;30
5296;30140;30
5297;30149;30
5298;30563;30
5299;30579;30
5300;30850;30
5301;30612;30
5302;30360;30
5303;30350;30
5304;30510;30
5305;30810;30
5306;44070;44
5307;44071;44
5308;44080;44
5309;44003;44
5310;44001;44
5311;44002;44
5312;44195;44
5313;15470;15
5314;15471;15
5315;15480;15
5316;15482;15
5317;15405;15
5318;15404;15
5319;15403;15
5320;15401;15
5321;15406;15
5322;15402;15
5323;15490;15
5324;5296;5
5325;5430;5
5326;5370;5
5327;5516;5
5328;5160;5
5329;5358;5
5330;5197;5
5331;5520;5
5332;5153;5
5333;5580;5
5334;5212;5
5335;5193;5
5336;5593;5
5337;5630;5
5338;5515;5
5339;5141;5
5340;5560;5
5341;5631;5
5342;5416;5
5343;5400;5
5344;5200;5
5345;5279;5
5346;5357;5
5347;5000;5
5348;5198;5
5349;5635;5
5350;5600;5
5351;5692;5
5352;5110;5
5353;5514;5
5354;5229;5
5355;5130;5
5356;5610;5
5357;5162;5
5358;5195;5
5359;5211;5
5360;5194;5
5361;5540;5
5362;5147;5
5363;5146;5
5364;5299;5
5365;5290;5
5366;5165;5
5367;5690;5
5368;5140;5
5369;5113;5
